run_id,horizon,window_type,is_official,model,test_start,test_end,sample_count,threshold,threshold_source,directional_accuracy,balanced_accuracy,brier_score,calibration_error,mae,rmse,gross_return,tc_adjusted_return,transaction_cost_bps,sharpe,max_drawdown,num_trades,turnover,buy_hold_directional_accuracy,buy_hold_tc_adjusted_return,momentum_30d_directional_accuracy,momentum_30d_tc_adjusted_return,momentum_90d_directional_accuracy,momentum_90d_tc_adjusted_return,random_directional_accuracy,random_tc_adjusted_return,beats_buy_hold_direction,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,useful_model,reliability_label,selection_eligible,notes
btc_research_20260505T154327Z,30,official_monthly,True,buy_hold_direction,2017-12-31,2026-03-31,100,0.5,baseline_rule,0.51,0.5,0.48030000000000006,0.47999999999999987,0.15387606308262103,0.19533153797959457,8.415494608606334,8.40243525635288,10.0,0.7218542351604857,-0.712253337992643,1,0.01,0.51,8.40243525635288,0.52,5.063173250773783,0.55,8.404250921258626,0.45,0.7202328093197985,False,False,False,True,False,Low confidence,False,baseline
btc_research_20260505T154327Z,30,official_monthly,True,momentum_30d,2017-12-31,2026-03-31,100,0.5,baseline_rule,0.52,0.5202080832332934,0.256,0.01200000000000001,0.2058923773673769,0.25470889753427645,5.396363323786197,5.063173250773783,10.0,0.6663763289831129,-0.48181901255299286,53,0.53,0.51,8.40243525635288,0.52,5.063173250773783,0.55,8.404250921258626,0.45,0.7202328093197985,True,False,False,True,False,Low confidence,False,baseline
btc_research_20260505T154327Z,30,official_monthly,True,momentum_90d,2017-12-31,2026-03-31,100,0.5,baseline_rule,0.55,0.5492196878751501,0.25000000000000006,0.002000000000000224,0.31350442073498297,0.4095172685579832,8.61507042810863,8.404250921258626,10.0,0.7443711700964941,-0.5161669484906326,22,0.22,0.51,8.40243525635288,0.52,5.063173250773783,0.55,8.404250921258626,0.45,0.7202328093197985,True,True,False,True,False,Low confidence,False,baseline
btc_research_20260505T154327Z,30,official_monthly,True,random_permutation,2017-12-31,2026-03-31,100,0.5,baseline_rule,0.45,0.4483793517406963,0.2717284881146795,0.10810282848841117,0.15193101218498883,0.19223177318468632,0.818748693122588,0.7202328093197985,10.0,0.3778009394908933,-0.7389610874794639,55,0.55,0.51,8.40243525635288,0.52,5.063173250773783,0.55,8.404250921258626,0.45,0.7202328093197985,False,False,False,False,False,Low confidence,False,baseline
btc_research_20260505T154327Z,30,official_monthly,True,logistic_linear,2017-12-31,2026-03-31,100,0.4575000000000001,nested_calibration,0.48,0.4777911164465787,0.2803487419303213,0.12705821270751083,0.16313074960318527,0.21379010288556877,3.985084370845936,3.894970092999645,10.0,0.5995962664322368,-0.665564341099657,19,0.19,0.51,8.40243525635288,0.52,5.063173250773783,0.55,8.404250921258626,0.45,0.7202328093197985,False,False,False,True,False,Low confidence,False,does not beat baselines after transaction costs
btc_research_20260505T154327Z,30,official_monthly,True,hgb,2017-12-31,2026-03-31,100,0.43500000000000005,nested_calibration,0.51,0.5060024009603842,0.26314577040500486,0.09902295996431076,0.15874153823310616,0.20510955101604475,9.391142686640542,9.028449765483552,10.0,0.749599936223473,-0.5765065256518291,36,0.36,0.51,8.40243525635288,0.52,5.063173250773783,0.55,8.404250921258626,0.45,0.7202328093197985,False,False,False,True,False,Low confidence,False,
btc_research_20260505T154327Z,30,official_monthly,True,random_forest,2017-12-31,2026-03-31,100,0.43200000000000005,nested_calibration,0.55,0.5460184073629452,0.24533826175758133,0.07715804754411147,0.15317479489148222,0.20513995683241734,10.164855440965233,9.93893329659871,10.0,0.7643701279618905,-0.4848173186257232,20,0.2,0.51,8.40243525635288,0.52,5.063173250773783,0.55,8.404250921258626,0.45,0.7202328093197985,True,True,False,True,False,Low confidence,False,
btc_research_20260505T154327Z,30,sensitivity_weekly,False,buy_hold_direction,2017-12-31,2026-04-05,432,0.5,baseline_rule,0.5439814814814815,0.5,0.4469981481481482,0.4460185185185186,0.15376450913500397,0.2014477015662137,3289.4039351659444,3284.840123509543,10.0,1.3744391619679361,-0.9961301810839405,1,0.0023148148148148147,0.5439814814814815,3284.840123509543,0.5162037037037037,3516.9994705915774,0.4976851851851852,2551.4283012829615,0.4791666666666667,7.635044874904512,False,True,True,True,False,Low confidence,False,baseline
btc_research_20260505T154327Z,30,sensitivity_weekly,False,momentum_30d,2017-12-31,2026-04-05,432,0.5,baseline_rule,0.5162037037037037,0.5146884112755157,0.2567592592592593,0.04027777777777774,0.20931621589210767,0.2650942184326122,3882.097600945252,3516.9994705915774,10.0,1.3833684576287464,-0.9424858347662721,97,0.22453703703703703,0.5439814814814815,3284.840123509543,0.5162037037037037,3516.9994705915774,0.4976851851851852,2551.4283012829615,0.4791666666666667,7.635044874904512,False,False,True,True,False,Low confidence,False,baseline
btc_research_20260505T154327Z,30,sensitivity_weekly,False,momentum_90d,2017-12-31,2026-04-05,432,0.5,baseline_rule,0.4976851851851852,0.49561507722216225,0.260462962962963,0.03935185185185186,0.3239455000255297,0.4188875475087521,2677.0120528490456,2551.4283012829615,10.0,1.3532486671277542,-0.9484030221890991,46,0.10648148148148148,0.5439814814814815,3284.840123509543,0.5162037037037037,3516.9994705915774,0.4976851851851852,2551.4283012829615,0.4791666666666667,7.635044874904512,False,False,False,True,False,Low confidence,False,baseline
btc_research_20260505T154327Z,30,sensitivity_weekly,False,random_permutation,2017-12-31,2026-04-05,432,0.5,baseline_rule,0.4791666666666667,0.47613133167728694,0.260961341159173,0.0825772220081634,0.15072387456571612,0.19711414546165917,9.820640748993897,7.635044874904512,10.0,0.7414227622287431,-0.9725709095932444,226,0.5231481481481481,0.5439814814814815,3284.840123509543,0.5162037037037037,3516.9994705915774,0.4976851851851852,2551.4283012829615,0.4791666666666667,7.635044874904512,False,False,False,False,False,Low confidence,False,baseline
btc_research_20260505T154327Z,30,sensitivity_weekly,False,logistic_linear,2017-12-31,2026-04-05,432,0.45682870370370376,nested_calibration,0.4976851851851852,0.4898693163408575,0.2625745455887041,0.0791991090904771,0.160329490639725,0.2132237941294206,88.01199463560172,85.36818726966808,10.0,1.0199297202021278,-0.9928598766657557,31,0.07175925925925926,0.5439814814814815,3284.840123509543,0.5162037037037037,3516.9994705915774,0.4976851851851852,2551.4283012829615,0.4791666666666667,7.635044874904512,False,False,False,True,False,Low confidence,False,does not beat baselines after transaction costs
btc_research_20260505T154327Z,30,sensitivity_weekly,False,hgb,2017-12-31,2026-04-05,432,0.4385416666666668,nested_calibration,0.5300925925925926,0.5135003780105842,0.24944237920395734,0.06880892273169481,0.15628318902820879,0.2063812495402654,2702.6631521051536,2481.981467315687,10.0,1.354081922363402,-0.9740462787826087,86,0.19907407407407407,0.5439814814814815,3284.840123509543,0.5162037037037037,3516.9994705915774,0.4976851851851852,2551.4283012829615,0.4791666666666667,7.635044874904512,False,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs
btc_research_20260505T154327Z,30,sensitivity_weekly,False,random_forest,2017-12-31,2026-04-05,432,0.44097222222222227,nested_calibration,0.5092592592592593,0.49394103034884973,0.25809384868999347,0.11704866199587947,0.15956900381511763,0.21257374051551453,94.94995585964924,90.25790869627706,10.0,1.0224590987439601,-0.9707872561069513,52,0.12037037037037036,0.5439814814814815,3284.840123509543,0.5162037037037037,3516.9994705915774,0.4976851851851852,2551.4283012829615,0.4791666666666667,7.635044874904512,False,False,True,True,False,Low confidence,False,does not beat baselines after transaction costs
btc_research_20260505T154327Z,90,official_quarterly,True,buy_hold_direction,2017-12-31,2025-12-31,33,0.5,baseline_rule,0.5151515151515151,0.5,0.47525151515151515,0.47484848484848496,0.35188895523194663,0.4411866535408221,3.862340885527061,3.8526119017931535,10.0,0.5464887854602152,-0.726084179592577,1,0.030303030303030304,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,False,True,False,False,False,Low confidence,False,baseline
btc_research_20260505T154327Z,90,official_quarterly,True,momentum_30d,2017-12-31,2025-12-31,33,0.5,baseline_rule,0.45454545454545453,0.45588235294117646,0.26909090909090905,0.024242424242424232,0.36370316293192656,0.45342416966778265,0.1589900591230431,0.14324233448711787,10.0,0.3143627144259777,-0.7456886227216784,13,0.3939393939393939,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,False,False,False,False,False,Low confidence,False,baseline
btc_research_20260505T154327Z,90,official_quarterly,True,momentum_90d,2017-12-31,2025-12-31,33,0.5,baseline_rule,0.5151515151515151,0.5147058823529411,0.25696969696969696,0.0121212121212122,0.49635527432043947,0.636756673829503,4.148086775821356,4.058802786446998,10.0,0.49576977977226244,-0.4779958525784693,18,0.5454545454545454,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,False,True,False,False,False,Low confidence,False,baseline
btc_research_20260505T154327Z,90,official_quarterly,True,random_permutation,2017-12-31,2025-12-31,33,0.5,baseline_rule,0.6060606060606061,0.6029411764705883,0.23119374447357152,0.134056790592508,0.3062285929546212,0.41321414399715234,7.974750049156947,7.794775704648345,10.0,0.5871564088618946,-0.573125005137548,19,0.5757575757575758,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,True,True,True,False,False,Low confidence,False,baseline
btc_research_20260505T154327Z,90,official_quarterly,True,logistic_linear,2017-12-31,2025-12-31,33,0.45606060606060606,nested_calibration,0.5757575757575758,0.5716911764705883,0.2474512335254796,0.1444668865334441,0.32434272004646186,0.413646090502555,10.380366974013914,10.23022099629447,10.0,0.6482073803600528,-0.4383247345055936,13,0.3939393939393939,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,True,True,True,False,False,Low confidence,False,
btc_research_20260505T154327Z,90,official_quarterly,True,hgb,2017-12-31,2025-12-31,33,0.4484848484848485,nested_calibration,0.5454545454545454,0.5441176470588236,0.27411846345688134,0.1407316097549642,0.35169103400149415,0.46137626796878556,1.587024217841698,1.5595454364741945,10.0,0.4075680683973989,-0.3943355442606493,9,0.2727272727272727,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,True,True,True,False,False,Low confidence,False,does not beat baselines after transaction costs
btc_research_20260505T154327Z,90,official_quarterly,True,random_forest,2017-12-31,2025-12-31,33,0.45757575757575764,nested_calibration,0.6060606060606061,0.6047794117647058,0.23402708902140854,0.13195848481768088,0.3264272591182573,0.4249463336736385,8.701607516625785,8.640664297743287,10.0,0.5792635638924716,-0.3929342852965618,6,0.18181818181818182,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,True,True,True,False,False,Low confidence,False,
btc_research_20260505T154327Z,90,sensitivity_overlapping_monthly,False,buy_hold_direction,2017-12-31,2026-01-31,98,0.5,baseline_rule,0.5408163265306123,0.5,0.45010000000000006,0.4491836734693877,0.3037114623625,0.38275529007058195,315.4553787524709,314.8221880106303,10.0,1.0309138434692562,-0.9667167354701346,1,0.01020408163265306,0.5408163265306123,314.8221880106303,0.5612244897959183,159.64795534046758,0.5612244897959183,217.07069174183013,0.5204081632653061,10.787501603610545,False,False,False,True,False,Low confidence,False,baseline
btc_research_20260505T154327Z,90,sensitivity_overlapping_monthly,False,momentum_30d,2017-12-31,2026-01-31,98,0.5,baseline_rule,0.5612244897959183,0.5624737945492662,0.24775510204081633,0.04285714285714292,0.3118175486852392,0.3845283668896407,168.2604022516362,159.64795534046758,10.0,0.9244291487779708,-0.857255650880991,52,0.5306122448979592,0.5408163265306123,314.8221880106303,0.5612244897959183,159.64795534046758,0.5612244897959183,217.07069174183013,0.5204081632653061,10.787501603610545,True,False,False,True,False,Low confidence,False,baseline
btc_research_20260505T154327Z,90,sensitivity_overlapping_monthly,False,momentum_90d,2017-12-31,2026-01-31,98,0.5,baseline_rule,0.5612244897959183,0.5574423480083857,0.24775510204081633,0.03061224489795933,0.39714872892101855,0.5107850573039043,221.78778169357764,217.07069174183013,10.0,0.9335009225502424,-0.8305811439722944,22,0.22448979591836735,0.5408163265306123,314.8221880106303,0.5612244897959183,159.64795534046758,0.5612244897959183,217.07069174183013,0.5204081632653061,10.787501603610545,True,False,False,True,False,Low confidence,False,baseline
btc_research_20260505T154327Z,90,sensitivity_overlapping_monthly,False,random_permutation,2017-12-31,2026-01-31,98,0.5,baseline_rule,0.5204081632653061,0.5146750524109014,0.25285905853204316,0.03530409448366059,0.27786431340973844,0.36387980829466887,11.451900675907186,10.787501603610545,10.0,0.6777279667575139,-0.926357696971587,54,0.5510204081632653,0.5408163265306123,314.8221880106303,0.5612244897959183,159.64795534046758,0.5612244897959183,217.07069174183013,0.5204081632653061,10.787501603610545,False,False,False,False,False,Low confidence,False,baseline
btc_research_20260505T154327Z,90,sensitivity_overlapping_monthly,False,logistic_linear,2017-12-31,2026-01-31,98,0.45000000000000007,nested_calibration,0.5612244897959183,0.5490566037735849,0.2630383683214634,0.13615550467813653,0.29703158015808384,0.3721210522021277,551.947094689084,540.6130329134111,10.0,1.0740089025380972,-0.8184219707903941,22,0.22448979591836735,0.5408163265306123,314.8221880106303,0.5612244897959183,159.64795534046758,0.5612244897959183,217.07069174183013,0.5204081632653061,10.787501603610545,True,False,False,True,False,Low confidence,False,
btc_research_20260505T154327Z,90,sensitivity_overlapping_monthly,False,hgb,2017-12-31,2026-01-31,98,0.45510204081632655,nested_calibration,0.5816326530612245,0.5746331236897274,0.2517199042485799,0.18618633578271823,0.2966994627697879,0.3848484867983055,263.3688016472232,259.7655320961955,10.0,0.9998506093356511,-0.6761677816581871,13,0.1326530612244898,0.5408163265306123,314.8221880106303,0.5612244897959183,159.64795534046758,0.5612244897959183,217.07069174183013,0.5204081632653061,10.787501603610545,True,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs; weak probability calibration
btc_research_20260505T154327Z,90,sensitivity_overlapping_monthly,False,random_forest,2017-12-31,2026-01-31,98,0.46275510204081644,nested_calibration,0.6530612244897959,0.6473794549266247,0.24526258014810765,0.16253612613060409,0.29616301208622564,0.3772132205503835,5020.4024703744635,4932.935779471121,10.0,1.24151161496139,-0.6761677816581871,18,0.1836734693877551,0.5408163265306123,314.8221880106303,0.5612244897959183,159.64795534046758,0.5612244897959183,217.07069174183013,0.5204081632653061,10.787501603610545,True,True,True,True,False,Low confidence,False,weak probability calibration
btc_research_20260505T154327Z,180,diagnostic_semiannual,False,buy_hold_direction,2017-12-31,2025-05-23,16,0.5,baseline_rule,0.625,0.5,0.36760000000000004,0.365,0.4828470909824572,0.6149913737186272,5.597471133863709,5.582724875987676,10.0,0.5993307610153702,-0.6403283462233316,1,0.0625,0.625,5.582724875987676,0.4375,1.2721763282683338,0.5,1.5773220048338024,0.5625,5.3862069300676145,False,True,True,True,False,Low confidence,False,baseline; diagnostic only
btc_research_20260505T154327Z,180,diagnostic_semiannual,False,momentum_30d,2017-12-31,2025-05-23,16,0.5,baseline_rule,0.4375,0.41666666666666663,0.2725,0.11250000000000004,0.5233753378260932,0.586001548646095,1.2936727001260628,1.2721763282683338,10.0,0.39573121888306445,-0.43990396030509993,9,0.5625,0.625,5.582724875987676,0.4375,1.2721763282683338,0.5,1.5773220048338024,0.5625,5.3862069300676145,False,False,False,False,False,Low confidence,False,baseline; diagnostic only
btc_research_20260505T154327Z,180,diagnostic_semiannual,False,momentum_90d,2017-12-31,2025-05-23,16,0.5,baseline_rule,0.5,0.4666666666666667,0.26,0.09999999999999998,0.6022771472626846,0.8115489342051988,1.6046563964436373,1.5773220048338024,10.0,0.4440995305689842,-0.3625397430767955,9,0.5625,0.625,5.582724875987676,0.4375,1.2721763282683338,0.5,1.5773220048338024,0.5625,5.3862069300676145,False,True,False,False,False,Low confidence,False,baseline; diagnostic only
btc_research_20260505T154327Z,180,diagnostic_semiannual,False,random_permutation,2017-12-31,2025-05-23,16,0.5,baseline_rule,0.5625,0.55,0.23736219665842218,0.1473133288214533,0.47956095118126923,0.5407847765634815,5.457958449031521,5.3862069300676145,10.0,0.5548810043745852,-0.3625397430767956,11,0.6875,0.625,5.582724875987676,0.4375,1.2721763282683338,0.5,1.5773220048338024,0.5625,5.3862069300676145,False,True,True,False,False,Low confidence,False,baseline; diagnostic only
btc_research_20260505T154327Z,180,diagnostic_semiannual,False,logistic_linear,2017-12-31,2025-05-23,16,0.425,nested_calibration,0.5,0.4333333333333333,0.3090895043145582,0.273953135928915,0.5888174710589276,0.7322459704091742,0.6677671972803021,0.6572323872837671,10.0,0.37312375532268705,-0.6406880178771082,5,0.3125,0.625,5.582724875987676,0.4375,1.2721763282683338,0.5,1.5773220048338024,0.5625,5.3862069300676145,False,True,False,False,False,Low confidence,False,diagnostic only; does not beat baselines after transaction costs; weak probability calibration
btc_research_20260505T154327Z,180,diagnostic_semiannual,False,hgb,2017-12-31,2025-05-23,16,0.43437500000000007,nested_calibration,0.5625,0.5166666666666666,0.25653304762269724,0.3254191753497241,0.4968672377530916,0.6506921793755713,1.9664070724964078,1.947669124578923,10.0,0.4723674725393428,-0.3609026447215171,5,0.3125,0.625,5.582724875987676,0.4375,1.2721763282683338,0.5,1.5773220048338024,0.5625,5.3862069300676145,False,True,True,False,False,Low confidence,False,diagnostic only; does not beat baselines after transaction costs; weak probability calibration
btc_research_20260505T154327Z,180,diagnostic_semiannual,False,random_forest,2017-12-31,2025-05-23,16,0.434375,nested_calibration,0.75,0.7333333333333334,0.17466973147355336,0.22352012577714958,0.32078839713024726,0.404342066606774,29.011596231059695,28.954678601327323,10.0,0.8071878011125544,-0.35253781616196767,3,0.1875,0.625,5.582724875987676,0.4375,1.2721763282683338,0.5,1.5773220048338024,0.5625,5.3862069300676145,True,True,True,True,False,Low confidence,False,diagnostic only; weak probability calibration
