run_id,horizon,window_type,model,regime_name,regime_value,sample_count,directional_accuracy,balanced_accuracy,brier_score,calibration_error,sharpe,max_drawdown,tc_adjusted_return,beats_baselines,stable_regime_result
sol_research_20260512T085346Z,30,official_monthly,buy_hold_direction,trend,above_200d_sma,22,0.5,0.5,0.4901,0.48999999999999955,1.1764029870552193,-0.4038199954051218,3.0584825562139013,False,False
sol_research_20260512T085346Z,30,official_monthly,buy_hold_direction,trend,below_200d_sma,14,0.5,0.5,0.49010000000000004,0.4900000000000001,1.0128675757717143,-0.2914603532620237,0.5301164646413479,False,False
sol_research_20260512T085346Z,30,official_monthly,buy_hold_direction,volatility,low_vol,35,0.4857142857142857,0.5,0.5041,0.5042857142857144,1.0217296252738277,-0.5718444015838673,4.245248928548139,False,False
sol_research_20260512T085346Z,30,official_monthly,momentum_30d,trend,above_200d_sma,22,0.4090909090909091,0.40909090909090906,0.27818181818181825,0.045454545454545414,0.8587834342015829,-0.6134095402714708,1.2862775960833472,False,False
sol_research_20260512T085346Z,30,official_monthly,momentum_30d,trend,below_200d_sma,14,0.5714285714285714,0.5714285714285714,0.24571428571428577,0.057142857142856995,1.1477717334896407,-0.011530569219957876,0.19693365312744038,True,True
sol_research_20260512T085346Z,30,official_monthly,momentum_30d,volatility,low_vol,35,0.4857142857142857,0.4869281045751634,0.2628571428571429,0.022857142857142743,0.7551719315425808,-0.558023727205674,1.727065075424163,False,False
sol_research_20260512T085346Z,30,official_monthly,momentum_90d,trend,above_200d_sma,22,0.5454545454545454,0.5454545454545454,0.25090909090909097,0.07272727272727264,1.156865059855117,-0.501033790264454,2.907506919452139,True,True
sol_research_20260512T085346Z,30,official_monthly,momentum_90d,trend,below_200d_sma,14,0.5714285714285714,0.5714285714285714,0.24571428571428577,0.08571428571428556,0.9190072936905109,-0.0010000000000000009,0.14558054545454535,True,True
sol_research_20260512T085346Z,30,official_monthly,momentum_90d,volatility,low_vol,35,0.5714285714285714,0.5735294117647058,0.24571428571428575,0.028571428571428414,0.9601427326206725,-0.4299408098334305,3.4570607695235873,True,True
sol_research_20260512T085346Z,30,official_monthly,random_permutation,trend,above_200d_sma,22,0.6363636363636364,0.6363636363636364,0.2240469150315686,0.1755314731341042,1.1345283252647558,-0.37414764304773196,2.184854796282516,True,True
